Record_ID,Date,Day_of_Week,Month,Year,Season,Day_Type,Festival_Status,Festival_Flag,Donation_Source,Donor_ID,Repeat_Donor,Donation_Count_by_Donor,Food_Category,State,Shelter_ID,Shelter_Name,Shelter_Capacity,Meal_Type,Quantity_Received_kg,Quantity_Delivered_kg,Quantity_Wasted_kg,Spoilage_Rate_pct,No_of_People_Served,Expected_Beneficiaries,Prev_Week_Avg_Served,Surplus_Deficit_kg,Demand_Met_pct,Demand_Met,Distance_km,Transport_Mode,Transport_Cost_INR,Delivery_Time_min,Storage_Condition,Temp_at_Pickup_C,Rainfall_mm,Volunteer_Count,Volunteer_Organization,Advance_Notice_Hours,Beneficiary_Rating
REC-0405,2023-08-07,Monday,August,2023,Monsoon,Weekday,,0,Hotel,DNR-0014,1,6,Cooked Meal,West Bengal,SHL-005,Annapurna Shelter,400,Dinner,137.7,128.02,9.68,7.03,606,257,779.4,79.86,235.8,1,16.6,Car,137.57,28,Room Temperature,31.8,222.4,4,Org_A,4.0,4.0
REC-0358,2023-08-12,Saturday,August,2023,Monsoon,Weekend,Independence Day,1,Temple/Gurudwara,DNR-0064,1,2,Cooked Meal,Delhi,SHL-005,Annapurna Shelter,400,Dinner,200.05,189.79,10.26,5.13,1059,361,815.3,100.89,293.4,1,3.7,Auto-Rickshaw,39.64,148,Frozen,26.9,114.4,9,Org_E,24.0,4.5
REC-0338,2023-08-13,Sunday,August,2023,Monsoon,Weekend,Independence Day,1,Restaurant,DNR-0043,1,3,Mixed,Delhi,SHL-002,Umeed Niwas,250,Dinner,487.51,442.9,44.61,9.15,2470,139,1145.9,-458.2448260799425,1206.9248695576418,0,19.5,Truck,280.36,68,Room Temperature,24.5,82.2,5,Org_A,70.0,3.2
REC-0065,2023-08-13,Sunday,August,2023,Monsoon,Weekend,Independence Day,1,Catering Company,DNR-0055,0,1,Packaged Food,Tamil Nadu,SHL-002,Umeed Niwas,250,Snack,706.29,661.61,44.68,6.33,3180,169,1266.0,631.92,1881.7,1,45.0,Bike,571.92,79,Frozen,27.1,102.4,15,Org_C,39.0,4.5
REC-0052,2023-08-15,Tuesday,August,2023,Monsoon,Weekday,Independence Day,1,School/College,DNR-0070,1,2,Raw Groceries,Karnataka,SHL-008,Karuna Ashram,350,Dinner,120.91,106.16,14.75,12.2,391,197,1475.4,-77.1801347900957,85.8795450917907,0,35.2,Truck,345.76,141,Room Temperature,27.4,138.1,3,Org_E,6.0,2.8
REC-0132,2023-08-16,Wednesday,August,2023,Monsoon,Weekday,Independence Day,1,Restaurant,DNR-0070,1,3,Mixed,Maharashtra,SHL-005,Annapurna Shelter,400,Breakfast,393.31,344.78,48.53,12.34,1903,352,1386.3,280.72,540.6,1,18.7,Bike,247.34,149,Room Temperature,34.4,166.2,4,Org_D,65.0,4.5
REC-0117,2023-08-17,Thursday,August,2023,Monsoon,Weekday,Independence Day,1,Individual Donor,DNR-0008,1,2,Cooked Meal,Uttar Pradesh,SHL-004,Jeevan Kendra,180,Snack,205.27,178.57,26.7,13.01,776,163,553.4,134.52,476.1,1,39.6,Bike,742.02,55,Room Temperature,32.2,168.6,8,Org_A,62.0,3.9
REC-0432,2023-08-17,Thursday,August,2023,Monsoon,Weekday,Independence Day,1,Individual Donor,DNR-0022,1,5,Raw Groceries,Karnataka,SHL-009,Daya Niwas,310,Lunch,49.26,45.62,3.64,7.39,268,193,1138.9,11.46,138.9,1,30.4,Auto-Rickshaw,304.78,154,Refrigerated,23.5,201.1,15,Org_E,41.0,4.6
REC-0553,2023-08-21,Monday,August,2023,Monsoon,Weekday,Independence Day,1,Wedding Hall,DNR-0010,1,7,Raw Groceries,Gujarat,SHL-008,Karuna Ashram,350,Snack,591.1,558.92,32.18,5.44,2525,347,804.1,463.59,727.7,1,14.8,Car,143.65,41,Refrigerated,30.2,107.7,8,Org_C,58.0,2.6
REC-0105,2023-08-24,Thursday,August,2023,Monsoon,Weekday,,0,Hotel,DNR-0051,0,1,Mixed,Maharashtra,SHL-004,Jeevan Kendra,180,Breakfast,42.5,37.27,5.23,12.3,189,138,865.9,-6.986552605336316,57.950982211015464,0,35.1,Bike,325.86,154,Room Temperature,31.0,249.3,6,Org_E,5.0,4.4
REC-0350,2023-08-26,Saturday,August,2023,Monsoon,Weekend,,0,Supermarket,DNR-0012,1,3,Cooked Meal,Maharashtra,SHL-009,Daya Niwas,310,Lunch,386.06,343.02,43.04,11.15,1546,271,1030.3,-348.3186403399491,397.82759005649785,0,35.3,Truck,569.36,143,Frozen,35.1,240.0,4,Org_D,70.0,3.6
REC-0078,2023-08-27,Sunday,August,2023,Monsoon,Weekend,,0,School/College,DNR-0056,0,1,Cooked Meal,West Bengal,SHL-002,Umeed Niwas,250,Breakfast,159.62,151.42,8.2,5.14,613,153,1709.3,121.88,400.7,1,36.6,Car,301.46,130,Frozen,26.0,258.0,8,Org_B,44.0,2.8
REC-0528,2023-08-27,Sunday,August,2023,Monsoon,Weekend,,0,Temple/Gurudwara,DNR-0002,1,7,Mixed,West Bengal,SHL-002,Umeed Niwas,250,Snack,170.44,154.09,16.35,9.59,765,186,1347.9,107.37,411.3,1,25.4,Auto-Rickshaw,344.61,131,Frozen,35.9,272.9,9,Org_E,55.0,3.1
REC-0069,2023-08-28,Monday,August,2023,Monsoon,Weekday,,0,NGO Partner,DNR-0072,0,1,Cooked Meal,Karnataka,SHL-008,Karuna Ashram,350,Breakfast,236.34,219.83,16.51,6.99,851,215,1314.7,179.31,395.8,1,22.5,Auto-Rickshaw,374.41,108,Refrigerated,32.0,112.3,14,Org_D,51.0,
REC-0068,2023-08-28,Monday,August,2023,Monsoon,Weekday,,0,NGO Partner,DNR-0068,0,1,Mixed,West Bengal,SHL-003,Seva Sadan,200,Lunch,284.64,265.51,19.13,6.72,951,156,1336.2,236.65,609.6,1,14.4,Auto-Rickshaw,266.71,143,Frozen,26.0,186.9,15,Org_C,22.0,3.4
REC-0234,2023-08-29,Tuesday,August,2023,Monsoon,Weekday,,0,Individual Donor,DNR-0025,1,4,Cooked Meal,West Bengal,SHL-007,Prerna Niwas,270,Snack,55.7,53.88,1.82,3.27,289,177,1298.3,3.31,163.3,1,35.0,Van,494.67,102,Frozen,27.7,155.6,12,Org_E,69.0,2.6
REC-0124,2023-09-06,Wednesday,September,2023,Monsoon,Weekday,Ganesh Chaturthi,1,School/College,DNR-0040,1,3,Cooked Meal,Maharashtra,SHL-006,Asha Griha,220,Dinner,183.24,154.61,28.63,15.63,840,124,805.7,133.68,677.4,1,36.5,Van,490.76,176,Room Temperature,35.6,145.2,11,Org_E,61.0,3.1
REC-0596,2023-09-08,Friday,September,2023,Monsoon,Weekday,Ganesh Chaturthi,1,Restaurant,DNR-0041,1,17,Mixed,Rajasthan,SHL-009,Daya Niwas,310,Snack,405.8,363.3,42.5,10.47,2084,196,740.3,320.0,1063.3,1,43.9,Auto-Rickshaw,824.58,148,Frozen,35.8,72.3,11,Org_D,69.0,4.7
REC-0264,2023-09-09,Saturday,September,2023,Monsoon,Weekend,,0,School/College,DNR-0067,1,5,Mixed,Delhi,SHL-002,Umeed Niwas,250,Dinner,249.79,236.32,13.47,5.39,1148,213,1339.3,181.96,539.0,1,36.7,Car,637.39,32,Refrigerated,27.1,118.0,8,Org_B,70.0,4.0
REC-0085,2023-09-10,Sunday,September,2023,Monsoon,Weekend,,0,Hotel,DNR-0064,0,1,Cooked Meal,Tamil Nadu,SHL-005,Annapurna Shelter,400,Dinner,348.89,324.76,24.13,6.92,1557,209,1313.2,271.39,745.0,1,23.6,Bike,397.81,125,Refrigerated,27.3,186.4,4,Org_A,49.0,2.7
REC-0232,2023-09-11,Monday,September,2023,Monsoon,Weekday,,0,Catering Company,DNR-0072,1,4,Mixed,West Bengal,SHL-010,Sahara Home,290,Breakfast,143.53,130.27,13.26,9.24,495,273,1194.1,72.89,181.3,1,20.3,Van,271.86,180,Frozen,36.7,238.2,6,Org_C,14.0,4.0
REC-0071,2023-09-11,Monday,September,2023,Monsoon,Weekday,,0,Temple/Gurudwara,DNR-0015,0,1,Cooked Meal,Karnataka,SHL-003,Seva Sadan,200,Breakfast,159.8,137.97,21.83,13.66,677,169,1272.0,-143.46704868997935,171.5153627864543,0,48.1,Van,793.02,39,Room Temperature,28.9,98.3,10,Org_D,18.0,2.9
REC-0364,2023-09-12,Tuesday,September,2023,Monsoon,Weekday,,0,Hotel,DNR-0012,1,4,Raw Groceries,Rajasthan,SHL-003,Seva Sadan,200,Breakfast,353.59,317.75,35.84,10.14,1374,156,468.0,-206.7407819528444,681.9264385004734,0,23.2,Bike,241.71,128,Refrigerated,36.1,65.7,14,Org_B,62.0,4.8
REC-0589,2023-09-15,Friday,September,2023,Monsoon,Weekday,,0,School/College,DNR-0038,1,7,Cooked Meal,Tamil Nadu,SHL-010,Sahara Home,290,Lunch,32.0,30.43,1.57,4.92,150,167,1007.4,-7.61,89.8,0,18.5,Truck,302.74,52,Frozen,37.4,110.9,5,Org_D,,3.9
REC-0197,2023-09-15,Friday,September,2023,Monsoon,Weekday,,0,Supermarket,DNR-0070,1,7,Packaged Food,Gujarat,SHL-008,Karuna Ashram,350,Dinner,324.18,281.06,43.12,13.3,1621,292,1084.9,221.48,555.1,1,36.9,Car,344.35,77,Room Temperature,37.0,147.7,2,Org_B,53.0,
REC-0376,2023-09-16,Saturday,September,2023,Monsoon,Weekend,,0,Temple/Gurudwara,DNR-0017,1,5,Mixed,Delhi,SHL-002,Umeed Niwas,250,Breakfast,216.62,211.14,5.48,2.53,951,209,1154.7,-143.09258847044865,168.4635247284802,0,18.7,Car,220.34,90,Frozen,29.6,137.5,7,Org_D,,2.8
REC-0498,2023-09-16,Saturday,September,2023,Monsoon,Weekend,,0,NGO Partner,DNR-0052,1,9,Mixed,Delhi,SHL-001,Aashraya Shelter,300,Dinner,109.33,99.3,10.03,9.17,523,166,895.6,68.21,315.1,1,34.0,Car,384.24,129,Frozen,27.0,149.0,10,Org_B,57.0,4.1
REC-0450,2023-09-17,Sunday,September,2023,Monsoon,Weekend,,0,Wedding Hall,DNR-0059,1,8,Cooked Meal,Delhi,SHL-003,Seva Sadan,200,Breakfast,363.21,320.36,42.85,11.8,1808,166,988.0,-215.82026543412593,843.5397724255743,0,18.4,Car,357.65,123,Room Temperature,24.8,69.7,6,Org_A,3.0,4.3
REC-0276,2023-09-18,Monday,September,2023,Monsoon,Weekday,,0,School/College,DNR-0026,1,5,Cooked Meal,Karnataka,SHL-003,Seva Sadan,200,Breakfast,76.56,73.97,2.59,3.38,434,129,481.1,39.39,336.4,1,5.2,Bike,78.98,82,Refrigerated,33.6,173.3,13,Org_E,10.0,4.1
REC-0236,2023-09-21,Thursday,September,2023,Monsoon,Weekday,,0,Temple/Gurudwara,DNR-0016,1,4,Mixed,Delhi,SHL-006,Asha Griha,220,Dinner,211.76,183.07,28.69,13.55,813,216,1168.4,125.06,376.4,1,24.4,Car,396.36,135,Room Temperature,32.3,144.5,15,Org_D,10.0,3.7
REC-0509,2023-09-25,Monday,September,2023,Monsoon,Weekday,,0,Catering Company,DNR-0074,1,7,Cooked Meal,Karnataka,SHL-009,Daya Niwas,310,Breakfast,190.17,181.5,8.67,4.56,715,191,1079.0,-82.71296950259216,183.9992302908404,0,10.0,Auto-Rickshaw,189.78,28,Frozen,21.4,170.2,14,Org_E,,3.0
REC-0353,2023-09-26,Tuesday,September,2023,Monsoon,Weekday,,0,School/College,DNR-0080,1,4,Raw Groceries,Rajasthan,SHL-003,Seva Sadan,200,Breakfast,98.34,88.77,9.57,9.73,399,178,479.6,46.03,224.2,1,44.5,Auto-Rickshaw,884.84,79,Refrigerated,34.5,,9,Org_A,64.0,2.6
REC-0441,2023-10-01,Sunday,October,2023,Post-Monsoon,Weekend,Navratri,1,School/College,DNR-0009,1,10,Raw Groceries,Gujarat,SHL-009,Daya Niwas,310,Snack,396.69,357.69,39.0,9.83,2071,205,1101.4,-210.4312418585043,774.0374534783999,0,11.6,Bike,198.57,136,Room Temperature,34.2,10.7,4,Org_B,2.0,3.3
REC-0382,2023-10-02,Monday,October,2023,Post-Monsoon,Weekday,Navratri,1,Supermarket,DNR-0061,1,8,Mixed,Maharashtra,SHL-006,Asha Griha,220,Breakfast,442.05,399.6,42.45,9.6,1982,216,947.7,351.0,917.6,1,14.5,Truck,126.79,161,Room Temperature,28.4,18.7,8,Org_E,46.0,3.3
REC-0318,2023-10-02,Monday,October,2023,Post-Monsoon,Weekday,Navratri,1,NGO Partner,DNR-0026,1,7,Cooked Meal,Tamil Nadu,SHL-001,Aashraya Shelter,300,Breakfast,406.55,372.88,33.67,8.28,1636,251,1077.0,304.23,651.8,1,8.0,Bike,84.21,107,Room Temperature,28.9,4.7,15,Org_C,28.0,4.5
REC-0149,2023-10-03,Tuesday,October,2023,Post-Monsoon,Weekday,Navratri,1,Temple/Gurudwara,DNR-0071,1,4,Mixed,Maharashtra,SHL-010,Sahara Home,290,Lunch,420.29,367.11,53.18,12.65,1391,263,981.6,308.03,528.9,1,12.3,Auto-Rickshaw,227.99,164,Refrigerated,35.9,17.0,6,Org_C,20.0,4.7
REC-0079,2023-10-03,Tuesday,October,2023,Post-Monsoon,Weekday,Navratri,1,Temple/Gurudwara,DNR-0009,1,3,Mixed,Delhi,SHL-005,Annapurna Shelter,400,Dinner,321.3,314.18,7.12,2.22,1666,371,1242.6,247.64,449.1,1,6.4,Auto-Rickshaw,81.7,38,Frozen,30.5,4.8,3,Org_D,56.0,4.2
REC-0440,2023-10-06,Friday,October,2023,Post-Monsoon,Weekday,Navratri,1,Wedding Hall,DNR-0072,1,7,Raw Groceries,Uttar Pradesh,SHL-002,Umeed Niwas,250,Lunch,275.97,254.95,21.02,7.62,1088,240,529.1,193.48,453.3,1,27.1,Truck,530.89,25,Room Temperature,34.8,0.1,7,Org_C,64.0,3.0
REC-0156,2023-10-07,Saturday,October,2023,Post-Monsoon,Weekend,Navratri,1,Restaurant,DNR-0021,1,5,Packaged Food,Gujarat,SHL-010,Sahara Home,290,Lunch,157.39,141.56,15.83,10.06,642,214,1126.9,81.24,300.0,1,42.5,Truck,472.5,159,Refrigerated,37.8,14.7,11,Org_C,50.0,4.4
REC-0301,2023-10-09,Monday,October,2023,Post-Monsoon,Weekday,Diwali,1,Restaurant,DNR-0047,1,5,Mixed,Maharashtra,SHL-004,Jeevan Kendra,180,Snack,493.5,442.81,50.69,10.27,2534,142,1325.4,414.86,1784.5,1,33.2,Car,327.94,171,Refrigerated,34.8,15.2,4,Org_C,71.0,3.7
REC-0114,2023-10-12,Thursday,October,2023,Post-Monsoon,Weekday,Diwali,1,Wedding Hall,DNR-0024,0,1,Cooked Meal,Uttar Pradesh,SHL-008,Karuna Ashram,350,Dinner,356.18,344.06,12.12,3.4,1294,217,1454.0,307.69,596.3,1,3.1,Auto-Rickshaw,30.1,48,Frozen,34.2,15.6,10,Org_E,8.0,3.7
REC-0345,2023-10-15,Sunday,October,2023,Post-Monsoon,Weekend,Diwali,1,Temple/Gurudwara,DNR-0014,1,5,Cooked Meal,West Bengal,SHL-005,Annapurna Shelter,400,Snack,416.26,394.22,22.04,5.3,1678,386,715.6,-199.46306663086617,218.7924491184483,0,21.8,Bike,418.67,48,Refrigerated,34.5,16.5,2,Org_B,35.0,4.2
REC-0216,2023-10-15,Sunday,October,2023,Post-Monsoon,Weekend,Diwali,1,Individual Donor,DNR-0010,1,2,Cooked Meal,Karnataka,SHL-002,Umeed Niwas,250,Dinner,163.25,143.29,19.96,12.23,729,167,1164.1,97.9,436.5,1,2.4,Auto-Rickshaw,31.0,155,Room Temperature,25.5,3.1,7,Org_B,62.0,3.3
REC-0367,2023-10-16,Monday,October,2023,Post-Monsoon,Weekday,Diwali,1,School/College,DNR-0002,1,4,Cooked Meal,Karnataka,SHL-005,Annapurna Shelter,400,Lunch,257.13,224.11,33.02,12.84,911,338,764.3,141.33,269.5,1,15.9,Auto-Rickshaw,246.51,174,Room Temperature,28.5,8.6,5,Org_A,70.0,4.4
REC-0118,2023-10-16,Monday,October,2023,Post-Monsoon,Weekday,Diwali,1,NGO Partner,DNR-0041,1,3,Mixed,West Bengal,SHL-003,Seva Sadan,200,Dinner,439.01,424.05,14.96,3.41,1548,124,869.6,392.25,1248.4,1,40.5,Car,747.69,76,Frozen,32.4,10.5,3,Org_A,35.0,3.0
REC-0034,2023-10-17,Tuesday,October,2023,Post-Monsoon,Weekday,Diwali,1,Catering Company,DNR-0028,1,2,Raw Groceries,Karnataka,SHL-003,Seva Sadan,200,Lunch,244.51,213.52,30.99,12.68,1176,128,1386.5,181.06,918.8,1,48.4,Auto-Rickshaw,823.16,31,Room Temperature,30.1,12.6,8,Org_B,43.0,4.5
REC-0112,2023-10-17,Tuesday,October,2023,Post-Monsoon,Weekday,Diwali,1,NGO Partner,DNR-0047,1,3,Cooked Meal,Karnataka,SHL-009,Daya Niwas,310,Dinner,93.77,84.95,8.82,9.41,322,174,1008.6,-27.06388661464962,93.43486381814523,0,44.0,Bike,579.2,145,Refrigerated,33.0,12.3,3,Org_B,26.0,3.0
REC-0131,2023-10-20,Friday,October,2023,Post-Monsoon,Weekday,Diwali,1,Individual Donor,DNR-0023,1,2,Cooked Meal,Maharashtra,SHL-002,Umeed Niwas,250,Lunch,90.65,84.95,5.7,6.29,509,131,1498.7,-45.0947860987002,221.78694214854224,0,6.8,Car,87.6,121,Frozen,28.1,13.0,2,Org_A,51.0,4.7
REC-0090,2023-10-24,Tuesday,October,2023,Post-Monsoon,Weekday,,0,NGO Partner,DNR-0036,1,7,Cooked Meal,Tamil Nadu,SHL-008,Karuna Ashram,350,Breakfast,225.19,199.41,25.78,11.45,808,347,1412.1,140.2,232.9,1,14.5,Truck,122.86,166,Room Temperature,34.0,17.0,7,Org_C,65.0,4.3
REC-0329,2023-10-25,Wednesday,October,2023,Post-Monsoon,Weekday,,0,Supermarket,DNR-0047,1,7,Raw Groceries,Gujarat,SHL-010,Sahara Home,290,Lunch,88.77,83.84,4.93,5.55,422,277,696.7,25.83,152.3,1,19.4,Truck,271.9,130,Frozen,27.4,4.1,8,Org_C,1.0,2.6
REC-0233,2023-10-28,Saturday,October,2023,Post-Monsoon,Weekend,,0,Individual Donor,DNR-0008,1,3,Mixed,Rajasthan,SHL-005,Annapurna Shelter,400,Lunch,129.99,114.24,15.75,12.11,629,310,1127.3,49.66,202.9,1,39.6,Auto-Rickshaw,384.69,168,Frozen,38.9,4.8,12,Org_B,41.0,4.4
REC-0508,2023-10-29,Sunday,October,2023,Post-Monsoon,Weekend,,0,Wedding Hall,DNR-0006,1,7,Mixed,West Bengal,SHL-007,Prerna Niwas,270,Lunch,582.51,494.13,88.38,15.17,1798,235,888.3,-522.1416397738635,353.6700186395808,0,39.0,Truck,445.91,128,Room Temperature,32.0,15.6,12,Org_E,12.0,4.1
REC-0582,2023-10-31,Tuesday,October,2023,Post-Monsoon,Weekday,,0,Temple/Gurudwara,DNR-0018,1,12,Mixed,Rajasthan,SHL-004,Jeevan Kendra,180,Dinner,149.1,134.83,14.27,9.57,675,116,1157.9,109.21,581.9,1,23.9,Truck,253.64,151,Frozen,42.4,7.7,3,Org_A,43.0,4.9
REC-0445,2023-11-01,Wednesday,November,2023,Post-Monsoon,Weekday,Diwali,1,Corporate Canteen,DNR-0064,1,3,Raw Groceries,Rajasthan,SHL-010,Sahara Home,290,Breakfast,449.89,401.62,48.27,10.73,1610,187,994.9,366.81,861.0,1,41.5,Van,572.34,134,Frozen,38.3,3.7,6,Org_E,64.0,3.0
REC-0202,2023-11-03,Friday,November,2023,Post-Monsoon,Weekday,Diwali,1,Corporate Canteen,DNR-0039,1,5,Cooked Meal,Karnataka,SHL-004,Jeevan Kendra,180,Dinner,404.79,382.09,22.7,5.61,1398,164,846.9,349.27,852.4,1,47.2,Truck,442.7,81,Frozen,28.6,19.9,2,Org_A,52.0,2.7
REC-0459,2023-11-06,Monday,November,2023,Post-Monsoon,Weekday,Diwali,1,Supermarket,DNR-0023,1,5,Mixed,West Bengal,SHL-004,Jeevan Kendra,180,Snack,292.33,270.05,22.28,7.62,983,133,1082.1,247.05,739.1,1,18.2,Auto-Rickshaw,278.9,69,Refrigerated,33.9,5.6,9,Org_A,53.0,3.9
REC-0163,2023-11-06,Monday,November,2023,Post-Monsoon,Weekday,Diwali,1,School/College,DNR-0026,1,2,Cooked Meal,Delhi,SHL-007,Prerna Niwas,270,Lunch,77.4,67.41,9.99,12.91,270,151,1180.1,37.44,178.8,1,34.7,Bike,600.16,137,Room Temperature,25.8,15.4,4,Org_E,51.0,4.1
REC-0578,2023-11-08,Wednesday,November,2023,Post-Monsoon,Weekday,Diwali,1,Wedding Hall,DNR-0016,1,11,Mixed,Maharashtra,SHL-008,Karuna Ashram,350,Snack,471.94,434.3,37.64,7.98,2105,344,1159.1,361.27,611.9,1,2.8,Auto-Rickshaw,24.54,150,Refrigerated,23.3,14.5,13,Org_E,32.0,3.9
REC-0155,2023-11-10,Friday,November,2023,Post-Monsoon,Weekday,,0,Supermarket,DNR-0061,1,3,Cooked Meal,Karnataka,SHL-009,Daya Niwas,310,Breakfast,348.96,327.61,21.35,6.12,1578,221,570.7,269.86,714.0,1,17.5,Auto-Rickshaw,326.19,84,Refrigerated,31.6,12.3,3,Org_E,36.0,3.6
REC-0564,2023-11-10,Friday,November,2023,Post-Monsoon,Weekday,,0,NGO Partner,DNR-0078,1,6,Raw Groceries,Gujarat,SHL-004,Jeevan Kendra,180,Breakfast,197.08,183.59,13.49,6.84,1040,128,1289.6,-111.60301680594138,371.48885548588345,0,12.2,Auto-Rickshaw,163.8,112,Frozen,36.9,14.3,4,Org_B,57.0,2.9
REC-0104,2023-11-12,Sunday,November,2023,Post-Monsoon,Weekend,,0,Corporate Canteen,DNR-0062,1,2,Cooked Meal,Maharashtra,SHL-006,Asha Griha,220,Dinner,455.84,434.53,21.31,4.68,2328,127,500.4,-272.70422276174435,1093.048367913102,0,8.0,Auto-Rickshaw,143.88,176,Frozen,23.4,16.5,14,Org_D,18.0,3.8
REC-0238,2023-11-13,Monday,November,2023,Post-Monsoon,Weekday,,0,Corporate Canteen,DNR-0022,1,2,Mixed,Delhi,SHL-001,Aashraya Shelter,300,Breakfast,138.09,122.57,15.52,11.24,539,293,838.1,-46.763501193582144,66.21791691176215,0,35.8,Truck,472.3,162,Room Temperature,23.4,15.6,9,Org_B,12.0,3.6
REC-0123,2023-11-14,Tuesday,November,2023,Post-Monsoon,Weekday,,0,School/College,DNR-0021,1,4,Cooked Meal,Uttar Pradesh,SHL-003,Seva Sadan,200,Lunch,70.6,64.63,5.97,8.46,266,187,1010.7,24.09,142.2,1,47.1,Bike,667.77,115,Frozen,35.6,3.6,11,Org_C,44.0,3.4
REC-0587,2023-11-14,Tuesday,November,2023,Post-Monsoon,Weekday,,0,Corporate Canteen,DNR-0039,1,13,Packaged Food,Gujarat,SHL-004,Jeevan Kendra,180,Breakfast,337.29,300.1,37.19,11.02,1776,114,995.9,-394.8467272084449,965.4200529916696,0,11.2,Auto-Rickshaw,101.17,55,Room Temperature,33.0,12.1,10,Org_D,51.0,3.9
REC-0100,2023-11-18,Saturday,November,2023,Post-Monsoon,Weekend,,0,Corporate Canteen,DNR-0061,0,1,Cooked Meal,Tamil Nadu,SHL-001,Aashraya Shelter,300,Dinner,302.73,291.69,11.04,3.65,1669,293,1270.6,239.88,569.6,1,15.3,Truck,271.03,129,Frozen,26.2,17.5,3,Org_B,3.0,4.1
REC-0214,2023-11-19,Sunday,November,2023,Post-Monsoon,Weekend,,0,School/College,DNR-0045,1,4,Cooked Meal,Maharashtra,SHL-005,Annapurna Shelter,400,Lunch,220.47,210.85,9.62,4.36,883,261,1093.0,163.16,338.3,1,24.2,Auto-Rickshaw,323.24,80,Frozen,34.0,13.8,13,Org_A,1.0,4.5
REC-0541,2023-11-20,Monday,November,2023,Post-Monsoon,Weekday,,0,Temple/Gurudwara,DNR-0041,1,13,Cooked Meal,Uttar Pradesh,SHL-008,Karuna Ashram,350,Snack,52.54,47.2,5.34,10.17,240,216,734.7,6.32,111.1,1,43.6,Truck,805.91,84,Room Temperature,31.1,7.1,2,Org_D,23.0,2.8
REC-0389,2023-11-23,Thursday,November,2023,Post-Monsoon,Weekday,,0,Corporate Canteen,DNR-0053,1,2,Mixed,Delhi,SHL-009,Daya Niwas,310,Breakfast,353.38,318.92,34.46,9.75,1133,307,986.0,236.29,369.1,1,44.7,Van,794.44,40,Refrigerated,30.7,9.6,12,Org_A,58.0,3.2
REC-0497,2023-11-24,Friday,November,2023,Post-Monsoon,Weekday,,0,NGO Partner,DNR-0020,1,13,Cooked Meal,West Bengal,SHL-003,Seva Sadan,200,Snack,187.0,158.31,28.69,15.34,881,162,789.1,-68.5763733128032,334.2246985789546,0,36.1,Van,337.49,162,Room Temperature,30.1,2.1,12,Org_A,67.0,2.6
REC-0363,2023-11-26,Sunday,November,2023,Post-Monsoon,Weekend,,0,Temple/Gurudwara,DNR-0040,1,5,Cooked Meal,Tamil Nadu,SHL-010,Sahara Home,290,Snack,151.89,146.15,5.74,3.78,872,286,886.7,-118.48367298995026,201.22783177687717,0,54.6,Auto-Rickshaw,868.85,95,Frozen,28.5,1.6,6,Org_A,53.0,3.9
REC-0088,2023-11-27,Monday,November,2023,Post-Monsoon,Weekday,,0,Hotel,DNR-0068,1,2,Mixed,Delhi,SHL-003,Seva Sadan,200,Breakfast,339.92,325.53,14.39,4.23,1805,179,1160.0,-432.6340957444286,682.5928740836936,0,24.5,Car,276.01,145,Frozen,28.4,13.8,14,Org_A,45.0,4.0
REC-0082,2023-11-27,Monday,November,2023,Post-Monsoon,Weekday,,0,NGO Partner,DNR-0009,1,4,Cooked Meal,Maharashtra,SHL-003,Seva Sadan,200,Lunch,118.63,108.73,9.9,8.34,513,189,1187.0,74.36,271.4,1,8.6,Car,112.68,51,Frozen,35.3,15.3,3,Org_D,68.0,2.6
REC-0449,2023-11-30,Thursday,November,2023,Post-Monsoon,Weekday,,0,Temple/Gurudwara,DNR-0008,1,4,Cooked Meal,Karnataka,SHL-007,Prerna Niwas,270,Dinner,239.0,212.99,26.01,10.88,1196,159,1188.3,-133.66248286455925,453.2272984179354,0,5.8,Bike,57.92,77,Room Temperature,25.4,17.4,5,Org_C,40.0,4.3
REC-0095,2023-12-01,Friday,December,2023,Winter,Weekday,Christmas,1,School/College,DNR-0013,1,2,Packaged Food,Gujarat,SHL-004,Jeevan Kendra,180,Lunch,245.83,220.98,24.85,10.11,1180,111,985.3,191.59,1063.1,1,23.6,Auto-Rickshaw,289.23,144,Refrigerated,39.8,15.4,12,Org_C,44.0,3.2
REC-0316,2023-12-02,Saturday,December,2023,Winter,Weekend,Christmas,1,Temple/Gurudwara,DNR-0043,1,2,Raw Groceries,Rajasthan,SHL-008,Karuna Ashram,350,Dinner,625.92,581.57,44.35,7.08,3275,339,1451.1,490.26,966.1,1,53.7,Truck,678.08,35,Frozen,34.4,1.3,2,Org_A,35.0,2.7
REC-0285,2023-12-03,Sunday,December,2023,Winter,Weekend,Christmas,1,School/College,DNR-0003,1,4,Raw Groceries,Karnataka,SHL-004,Jeevan Kendra,180,Snack,287.82,278.87,8.95,3.11,1185,135,1498.6,241.79,877.8,1,25.0,Truck,347.33,66,Refrigerated,31.7,5.8,15,Org_A,20.0,4.8
REC-0302,2023-12-04,Monday,December,2023,Winter,Weekday,Christmas,1,NGO Partner,DNR-0047,1,6,Packaged Food,Tamil Nadu,SHL-008,Karuna Ashram,350,Snack,389.53,353.99,35.54,9.12,2042,263,1051.9,-401.40704254648796,380.406609751454,0,12.6,Auto-Rickshaw,112.44,117,Room Temperature,29.1,4.8,9,Org_C,24.0,4.2
